id,datestamp,timestamp,version,order,behavior,opponent,reply,payoff,rt,score,met,condition
A28NJNZ3NRZ85T_m4,11/8/2013,16:23:38,lit1p1,27,1,2nopun,0,1,5124,65,7,0
A1EU25HIF6NX3E _m4,11/8/2013,16:23:39,lit1p1,44,2,7pun,0,0,4458,63,2,0
A17ITPS92UMJRJ_m4,11/8/2013,16:23:39,lit1p1,17,1,2pun,-2,1,4859,51,1,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:23:39,lit1p1,34,1,3pun,-2,1,4250,64,8,0
AC5LU9TF9CTK9_m4,11/8/2013,16:23:39,lit1p1,37,1,7pun,-2,1,4570,47,3,0
A3T53EN0F7WMRO_m4,11/8/2013,16:23:39,lit1p1,41,2,5pun,0,0,4828,58,5,0
A1PFCPFCGNKME3_m4,11/8/2013,16:23:39,lit1p1,39,2,1pun,0,0,4417,70,3,0
A1LX3YP9PCKI72_m4,11/8/2013,16:23:39,lit1p1,43,2,2pun,0,0,4530,65,5,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:23:40,lit1p1,32,2,1pun,0,0,5091,75,6,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:23:40,lit1p1,51,1,1nopun,0,1,4749,63,5,0
ACFBUSLSNUGRU_m4,11/8/2013,16:23:40,lit1p1,44,1,7pun,-2,1,4437,55,2,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:23:41,lit1p1,8,1,5pun,-2,1,5040,43,6,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:23:41,lit1p1,31,1,3nopun,0,1,5145,59,9,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:23:41,lit1p1,40,2,7pun,0,0,5586,56,10,0
ASEDNAEOYVN92_m4,11/8/2013,16:23:41,lit1p1,13,1,5nopun,0,1,6199,56,3,0
A1SGZURHVDM30V_m4,11/8/2013,16:23:41,lit1p1,20,2,2nopun,0,0,4861,50,6,0
A2LEY4X3LD8G26_m4,11/8/2013,16:23:41,lit1p1,33,1,2nopun,0,1,5462,59,7,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:23:42,lit1p1,49,2,1pun,0,0,4389,68,3,0
A2IF15HGGVM93B_m4,11/8/2013,16:23:42,lit1p1,24,2,3pun,0,0,4903,63,10,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:23:42,lit1p1,21,2,7pun,0,0,6690,49,5,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:23:44,lit1p1,35,1,3pun,-2,1,4297,63,9,0
A1EU25HIF6NX3E _m4,11/8/2013,16:23:44,lit1p1,45,1,7pun,-2,1,4594,62,3,0
A360ANQ5YCFO1D_m4,11/8/2013,16:23:44,lit1p1,27,1,3nopun,0,1,5274,60,5,0
AC5LU9TF9CTK9_m4,11/8/2013,16:23:45,lit1p1,38,2,7pun,0,0,4491,47,4,0
A1PFCPFCGNKME3_m4,11/8/2013,16:23:45,lit1p1,40,2,1pun,0,0,4461,70,4,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:23:45,lit1p1,37,2,7pun,0,0,4909,50,5,0
A1LX3YP9PCKI72_m4,11/8/2013,16:23:45,lit1p1,44,2,2pun,0,0,4490,65,6,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:23:45,lit1p1,28,1,2nopun,0,1,5220,66,8,0
A1DVCUCOTAC0JQ_m4,11/8/2013,16:23:45,lit1p1,52,1,1nopun,0,1,4722,64,6,0
A3T53EN0F7WMRO_m4,11/8/2013,16:23:46,lit1p1,42,2,5pun,0,0,5505,58,6,0
ACFBUSLSNUGRU_m4,11/8/2013,16:23:46,lit1p1,45,1,7pun,-2,1,5128,54,3,0
A2LEY4X3LD8G26_m4,11/8/2013,16:23:47,lit1p1,34,1,2nopun,0,1,4520,60,8,0
A1SGZURHVDM30V_m4,11/8/2013,16:23:47,lit1p1,21,2,2nopun,0,0,4713,50,7,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:23:47,lit1p1,50,2,1pun,0,0,4377,68,4,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:23:47,lit1p1,32,1,3nopun,0,1,4954,60,10,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:23:48,lit1p1,41,1,3nopun,0,1,5880,57,1,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:23:49,lit1p1,9,1,4nopun,0,1,5999,44,1,0
A17ITPS92UMJRJ_m4,11/8/2013,16:23:49,lit1p1,18,2,2pun,0,0,5182,51,2,0
A1EU25HIF6NX3E _m4,11/8/2013,16:23:49,lit1p1,46,2,7pun,0,0,4427,62,4,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:23:50,lit1p1,36,1,3pun,-2,1,5328,62,10,0
A2IF15HGGVM93B_m4,11/8/2013,16:23:50,lit1p1,25,1,7nopun,0,1,6576,64,1,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:23:50,lit1p1,33,1,6pun,-2,1,8846,74,1,0
A360ANQ5YCFO1D_m4,11/8/2013,16:23:50,lit1p1,28,1,3nopun,0,1,4652,61,6,0
AC5LU9TF9CTK9_m4,11/8/2013,16:23:50,lit1p1,39,2,7pun,0,0,4690,47,5,0
A1PFCPFCGNKME3_m4,11/8/2013,16:23:51,lit1p1,41,2,1pun,0,0,5060,70,5,0
A1LX3YP9PCKI72_m4,11/8/2013,16:23:51,lit1p1,45,2,2pun,0,0,4609,65,7,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:23:51,lit1p1,22,2,7pun,0,0,6290,49,6,0
ASEDNAEOYVN92_m4,11/8/2013,16:23:51,lit1p1,14,2,5nopun,0,0,7880,56,4,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:23:52,lit1p1,29,1,7pun,-2,1,4952,65,1,0
A3T53EN0F7WMRO_m4,11/8/2013,16:23:52,lit1p1,43,2,6pun,0,0,4923,58,1,0
A1SGZURHVDM30V_m4,11/8/2013,16:23:52,lit1p1,22,2,2nopun,0,0,4523,50,8,0
ACFBUSLSNUGRU_m4,11/8/2013,16:23:52,lit1p1,46,1,7pun,-2,1,4709,53,4,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:23:53,lit1p1,51,2,1pun,0,0,4756,68,5,0
A2LEY4X3LD8G26_m4,11/8/2013,16:23:53,lit1p1,35,1,7nopun,0,1,5890,61,1,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:23:53,lit1p1,42,1,3nopun,0,1,4516,58,2,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:23:54,lit1p1,33,1,2nopun,0,1,4951,61,1,0
A1EU25HIF6NX3E _m4,11/8/2013,16:23:55,lit1p1,47,2,7pun,0,0,4444,62,5,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:23:55,lit1p1,37,2,6pun,0,0,4391,62,1,0
AC5LU9TF9CTK9_m4,11/8/2013,16:23:56,lit1p1,40,2,7pun,0,0,4461,47,6,0
A360ANQ5YCFO1D_m4,11/8/2013,16:23:56,lit1p1,29,1,3nopun,0,1,4842,62,7,0
A17ITPS92UMJRJ_m4,11/8/2013,16:23:56,lit1p1,19,2,2pun,0,0,5424,51,3,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:23:57,lit1p1,38,2,7pun,0,0,6113,50,6,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:23:57,lit1p1,34,2,6pun,0,0,5042,74,2,0
A1LX3YP9PCKI72_m4,11/8/2013,16:23:57,lit1p1,46,2,2pun,0,0,4860,65,8,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:23:57,lit1p1,10,1,4nopun,0,1,5867,45,2,0
A2IF15HGGVM93B_m4,11/8/2013,16:23:57,lit1p1,26,1,7nopun,0,1,5106,65,2,0
ACFBUSLSNUGRU_m4,11/8/2013,16:23:58,lit1p1,47,1,7pun,-2,1,4437,52,5,0
A1SGZURHVDM30V_m4,11/8/2013,16:23:58,lit1p1,23,2,3pun,0,0,4527,50,1,0
ASEDNAEOYVN92_m4,11/8/2013,16:23:58,lit1p1,15,2,5nopun,0,0,4812,56,5,0
A1PFCPFCGNKME3_m4,11/8/2013,16:23:58,lit1p1,42,2,1pun,0,0,5210,70,6,0
A2LEY4X3LD8G26_m4,11/8/2013,16:23:58,lit1p1,36,1,7nopun,0,1,4300,62,2,0
A1AKMFN63ZSCL8_m4,11/8/2013,16:23:58,lit1p1,52,2,1pun,0,0,4677,68,6,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:23:59,lit1p1,30,2,7pun,0,0,5386,65,2,0
A3T53EN0F7WMRO_m4,11/8/2013,16:23:59,lit1p1,44,2,6pun,0,0,4766,58,2,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:23:59,lit1p1,43,1,3nopun,0,1,5311,59,3,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:24:00,lit1p1,34,1,2nopun,0,1,5107,62,2,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:00,lit1p1,38,1,6pun,-2,1,4219,61,2,0
A1EU25HIF6NX3E _m4,11/8/2013,16:24:00,lit1p1,48,2,7pun,0,0,4384,62,6,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:01,lit1p1,41,2,7pun,0,0,4490,47,7,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:24:01,lit1p1,23,2,7pun,0,0,7530,49,7,0
A1LX3YP9PCKI72_m4,11/8/2013,16:24:02,lit1p1,47,2,5pun,0,0,4456,65,1,0
ACFBUSLSNUGRU_m4,11/8/2013,16:24:02,lit1p1,48,1,7pun,-2,1,4350,51,6,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:02,lit1p1,39,2,7pun,0,0,4369,50,7,0
A17ITPS92UMJRJ_m4,11/8/2013,16:24:03,lit1p1,20,2,2pun,0,0,5195,51,4,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:03,lit1p1,37,1,7nopun,0,1,4350,63,3,0
A360ANQ5YCFO1D_m4,11/8/2013,16:24:03,lit1p1,30,1,3nopun,0,1,5621,63,8,0
A2IF15HGGVM93B_m4,11/8/2013,16:24:04,lit1p1,27,1,7nopun,0,1,4927,66,3,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:04,lit1p1,35,2,6pun,0,0,5642,74,3,0
A1PFCPFCGNKME3_m4,11/8/2013,16:24:04,lit1p1,43,1,2pun,-2,1,5042,69,1,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:04,lit1p1,24,2,3pun,0,0,5333,50,2,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:24:05,lit1p1,44,2,3nopun,0,0,4490,59,4,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:24:05,lit1p1,31,2,7pun,0,0,5322,65,3,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:24:06,lit1p1,11,1,3nopun,0,1,6209,46,1,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:06,lit1p1,39,1,6pun,-2,1,4188,60,3,0
ASEDNAEOYVN92_m4,11/8/2013,16:24:06,lit1p1,16,1,5nopun,0,1,5349,57,6,0
A1EU25HIF6NX3E _m4,11/8/2013,16:24:06,lit1p1,49,2,7pun,0,0,4603,62,7,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:06,lit1p1,42,2,7pun,0,0,4241,47,8,0
A3T53EN0F7WMRO_m4,11/8/2013,16:24:07,lit1p1,45,2,6pun,0,0,4732,58,3,0
ACFBUSLSNUGRU_m4,11/8/2013,16:24:07,lit1p1,49,1,7pun,-2,1,4392,50,7,0
A1LX3YP9PCKI72_m4,11/8/2013,16:24:08,lit1p1,48,1,5pun,-2,1,4469,64,2,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:08,lit1p1,38,1,7nopun,0,1,4440,64,4,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:08,lit1p1,40,2,7pun,0,0,4616,50,8,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:24:09,lit1p1,24,2,7pun,0,0,6261,49,8,0
A360ANQ5YCFO1D_m4,11/8/2013,16:24:09,lit1p1,31,1,3nopun,0,1,4731,64,9,0
A17ITPS92UMJRJ_m4,11/8/2013,16:24:10,lit1p1,21,2,2pun,0,0,5771,51,5,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:10,lit1p1,25,2,3pun,0,0,4433,50,3,0
A1PFCPFCGNKME3_m4,11/8/2013,16:24:10,lit1p1,44,2,2pun,0,0,4812,69,2,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:24:10,lit1p1,45,2,3nopun,0,0,4370,59,5,0
A2IF15HGGVM93B_m4,11/8/2013,16:24:10,lit1p1,28,1,7nopun,0,1,5060,67,4,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:24:11,lit1p1,35,1,2nopun,0,1,7236,63,3,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:11,lit1p1,40,1,6pun,-2,1,4219,59,4,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:11,lit1p1,36,2,6pun,0,0,5093,74,4,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:11,lit1p1,43,2,7pun,0,0,4520,47,9,0
A1EU25HIF6NX3E _m4,11/8/2013,16:24:12,lit1p1,50,2,7pun,0,0,4749,62,8,0
ACFBUSLSNUGRU_m4,11/8/2013,16:24:12,lit1p1,50,1,7pun,-2,1,4267,49,8,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:24:12,lit1p1,12,1,3nopun,0,1,5017,47,2,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:24:13,lit1p1,32,2,7pun,0,0,5337,65,4,0
ASEDNAEOYVN92_m4,11/8/2013,16:24:13,lit1p1,17,1,7nopun,0,1,5737,58,1,0
A1LX3YP9PCKI72_m4,11/8/2013,16:24:13,lit1p1,49,2,5pun,0,0,4194,64,3,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:13,lit1p1,39,1,7nopun,0,1,4420,65,5,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:14,lit1p1,41,2,7pun,0,0,4655,50,9,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:15,lit1p1,26,2,3pun,0,0,4750,50,4,0
A3T53EN0F7WMRO_m4,11/8/2013,16:24:15,lit1p1,46,2,6pun,0,0,6775,58,4,0
A17ITPS92UMJRJ_m4,11/8/2013,16:24:15,lit1p1,22,2,2pun,0,0,4804,51,6,0
A360ANQ5YCFO1D_m4,11/8/2013,16:24:16,lit1p1,32,1,3nopun,0,1,5169,65,10,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:24:16,lit1p1,46,2,3nopun,0,0,4622,59,6,0
A1PFCPFCGNKME3_m4,11/8/2013,16:24:16,lit1p1,45,2,2pun,0,0,5279,69,3,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:16,lit1p1,41,2,6pun,0,0,4469,59,5,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:17,lit1p1,44,2,7pun,0,0,4381,47,10,0
A2IF15HGGVM93B_m4,11/8/2013,16:24:17,lit1p1,29,1,7nopun,0,1,5394,68,5,0
ACFBUSLSNUGRU_m4,11/8/2013,16:24:17,lit1p1,51,1,7pun,-2,1,4260,48,9,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:24:17,lit1p1,25,2,7pun,0,0,5950,49,9,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:17,lit1p1,37,2,6pun,0,0,5191,74,5,0
A1EU25HIF6NX3E _m4,11/8/2013,16:24:17,lit1p1,51,2,7pun,0,0,4599,62,9,0
A1LX3YP9PCKI72_m4,11/8/2013,16:24:18,lit1p1,50,2,5pun,0,0,4203,64,4,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:18,lit1p1,40,1,7nopun,0,1,4410,66,6,0
ASEDNAEOYVN92_m4,11/8/2013,16:24:19,lit1p1,18,1,7nopun,0,1,4585,59,2,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:24:19,lit1p1,36,1,2nopun,0,1,5550,64,4,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:24:20,lit1p1,33,2,7pun,0,0,5301,65,5,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:24:20,lit1p1,13,1,3nopun,0,1,5653,48,3,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:20,lit1p1,42,2,7pun,0,0,4728,50,10,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:21,lit1p1,27,2,3pun,0,0,4848,50,5,0
A3T53EN0F7WMRO_m4,11/8/2013,16:24:22,lit1p1,47,1,6pun,-2,1,4880,57,5,0
A17ITPS92UMJRJ_m4,11/8/2013,16:24:22,lit1p1,23,2,2pun,0,0,4658,51,7,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:22,lit1p1,42,2,6pun,0,0,4391,59,6,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:24:22,lit1p1,47,2,3nopun,0,0,4594,59,7,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:22,lit1p1,45,2,0pun,0,0,4431,47,1,0
A1PFCPFCGNKME3_m4,11/8/2013,16:24:22,lit1p1,46,2,2pun,0,0,4562,69,4,0
A360ANQ5YCFO1D_m4,11/8/2013,16:24:22,lit1p1,33,1,4nopun,0,1,5526,66,1,0
ACFBUSLSNUGRU_m4,11/8/2013,16:24:23,lit1p1,52,1,7pun,-2,1,4577,47,10,0
A1EU25HIF6NX3E _m4,11/8/2013,16:24:23,lit1p1,52,1,7pun,-2,1,4601,61,10,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:23,lit1p1,41,1,7nopun,0,1,4612,67,7,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:23,lit1p1,38,2,6pun,0,0,5115,74,6,0
A1LX3YP9PCKI72_m4,11/8/2013,16:24:23,lit1p1,51,2,5pun,0,0,4660,64,5,0
A2IF15HGGVM93B_m4,11/8/2013,16:24:24,lit1p1,30,1,7nopun,0,1,5342,69,6,0
ASEDNAEOYVN92_m4,11/8/2013,16:24:25,lit1p1,19,1,7nopun,0,1,4714,60,3,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:24:26,lit1p1,37,1,2nopun,0,1,5072,65,5,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:26,lit1p1,28,2,3pun,0,0,4420,50,6,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:24:27,lit1p1,34,2,7pun,0,0,5102,65,6,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:27,lit1p1,46,2,0pun,0,0,4341,47,2,0
A360ANQ5YCFO1D_m4,11/8/2013,16:24:27,lit1p1,34,1,4nopun,0,1,4342,67,2,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:24:27,lit1p1,26,2,7pun,0,0,5960,49,10,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:24:27,lit1p1,48,2,3nopun,0,0,4529,59,8,0
A17ITPS92UMJRJ_m4,11/8/2013,16:24:28,lit1p1,24,2,2pun,0,0,4819,51,8,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:24:28,lit1p1,14,1,3nopun,0,1,5716,49,4,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:28,lit1p1,43,1,2nopun,0,1,6354,51,1,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:28,lit1p1,42,1,7nopun,0,1,4450,68,8,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:29,lit1p1,43,2,6pun,0,0,4375,59,7,0
A3T53EN0F7WMRO_m4,11/8/2013,16:24:29,lit1p1,48,2,6pun,0,0,5022,57,6,0
A1LX3YP9PCKI72_m4,11/8/2013,16:24:29,lit1p1,52,2,5pun,0,0,4538,64,6,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:29,lit1p1,39,2,6pun,0,0,5143,74,7,0
A2IF15HGGVM93B_m4,11/8/2013,16:24:30,lit1p1,31,1,7nopun,0,1,5575,70,7,0
A1PFCPFCGNKME3_m4,11/8/2013,16:24:31,lit1p1,47,2,2pun,0,0,7807,69,5,0
ASEDNAEOYVN92_m4,11/8/2013,16:24:31,lit1p1,20,1,7nopun,0,1,4724,61,4,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:32,lit1p1,29,2,3pun,0,0,4384,50,7,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:32,lit1p1,47,2,5nopun,0,0,4340,47,1,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:24:33,lit1p1,38,1,2nopun,0,1,5212,66,6,0
A17ITPS92UMJRJ_m4,11/8/2013,16:24:33,lit1p1,25,2,4nopun,0,0,4566,51,1,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:33,lit1p1,43,1,7nopun,0,1,4410,69,9,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:24:34,lit1p1,35,2,7pun,0,0,4983,65,7,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:34,lit1p1,44,1,2nopun,0,1,4527,52,2,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:34,lit1p1,44,2,6pun,0,0,4484,59,8,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:24:34,lit1p1,49,2,3nopun,0,0,4925,59,9,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:24:34,lit1p1,15,1,3nopun,0,1,4948,50,5,0
A360ANQ5YCFO1D_m4,11/8/2013,16:24:35,lit1p1,35,1,7pun,-2,1,6819,66,1,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:35,lit1p1,40,2,6pun,0,0,4722,74,8,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:24:35,lit1p1,48,2,1pun,0,0,4523,74,2,0
A1PFCPFCGNKME3_m4,11/8/2013,16:24:36,lit1p1,48,2,2pun,0,0,4226,69,6,0
A3T53EN0F7WMRO_m4,11/8/2013,16:24:36,lit1p1,49,2,6pun,0,0,5007,57,7,0
A2IF15HGGVM93B_m4,11/8/2013,16:24:37,lit1p1,32,1,7nopun,0,1,5114,71,8,0
A3VID10OBZ6FUG_m4,11/8/2013,16:24:37,lit1p1,9,1,5nopun,0,1,150228,49,1,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:37,lit1p1,30,2,3pun,0,0,4272,50,8,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:38,lit1p1,44,1,7nopun,0,1,4400,70,10,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:39,lit1p1,45,1,2nopun,0,1,4487,53,3,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:39,lit1p1,48,2,5nopun,0,0,4641,47,2,0
ASEDNAEOYVN92_m4,11/8/2013,16:24:39,lit1p1,21,1,7nopun,0,1,5574,62,5,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:40,lit1p1,45,1,5pun,-2,1,5047,58,1,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:24:40,lit1p1,39,1,2nopun,0,1,5005,67,7,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:24:40,lit1p1,36,2,7pun,0,0,4977,65,8,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:24:41,lit1p1,27,2,5pun,0,0,8140,49,1,0
A1PFCPFCGNKME3_m4,11/8/2013,16:24:41,lit1p1,49,2,2pun,0,0,4519,69,7,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:24:41,lit1p1,49,2,1pun,0,0,4620,74,3,0
A3T53EN0F7WMRO_m4,11/8/2013,16:24:41,lit1p1,50,2,6pun,0,0,4723,57,8,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:42,lit1p1,41,2,7pun,0,0,5865,74,1,0
A360ANQ5YCFO1D_m4,11/8/2013,16:24:42,lit1p1,36,2,7pun,0,0,5629,66,2,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:24:42,lit1p1,16,1,3nopun,0,1,5107,51,6,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:42,lit1p1,31,2,3pun,0,0,4375,50,9,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:24:43,lit1p1,50,2,3nopun,0,0,4622,59,10,0
A2IF15HGGVM93B_m4,11/8/2013,16:24:43,lit1p1,33,1,7nopun,0,1,5113,72,9,0
A17ITPS92UMJRJ_m4,11/8/2013,16:24:44,lit1p1,26,1,4nopun,0,1,5266,52,2,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:44,lit1p1,45,2,6pun,0,0,5480,70,1,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:44,lit1p1,46,1,2nopun,0,1,4577,54,4,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:45,lit1p1,49,2,5nopun,0,0,4510,47,3,0
ASEDNAEOYVN92_m4,11/8/2013,16:24:45,lit1p1,22,1,7nopun,0,1,4807,63,6,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:46,lit1p1,46,2,5pun,0,0,4938,58,2,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:24:47,lit1p1,40,1,2nopun,0,1,4921,68,8,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:24:47,lit1p1,50,2,1pun,0,0,4606,74,4,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:24:47,lit1p1,37,2,7pun,0,0,5243,65,9,0
A3T53EN0F7WMRO_m4,11/8/2013,16:24:47,lit1p1,51,2,0pun,0,0,4773,57,1,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:48,lit1p1,32,2,3pun,0,0,4528,50,10,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:48,lit1p1,42,2,7pun,0,0,4970,74,2,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:49,lit1p1,46,2,6pun,0,0,4190,70,2,0
AV3CA0IYNRCCJ_m4,11/8/2013,16:24:49,lit1p1,28,2,5pun,0,0,5640,49,2,0
A28T5RJ46AQMZJ_m4,11/8/2013,16:24:49,lit1p1,17,1,3nopun,0,1,5385,52,7,0
A1VZA1WTGGQ9UV_m4,11/8/2013,16:24:50,lit1p1,47,1,2nopun,0,1,4358,55,5,0
A360ANQ5YCFO1D_m4,11/8/2013,16:24:50,lit1p1,37,2,7pun,0,0,5729,66,3,0
A3VID10OBZ6FUG_m4,11/8/2013,16:24:50,lit1p1,10,1,5nopun,0,1,5843,50,2,0
A1PFCPFCGNKME3_m4,11/8/2013,16:24:50,lit1p1,50,2,2pun,0,0,7050,69,8,0
A17ITPS92UMJRJ_m4,11/8/2013,16:24:50,lit1p1,27,1,1pun,-2,1,4694,51,1,0
AC5LU9TF9CTK9_m4,11/8/2013,16:24:50,lit1p1,50,2,5nopun,0,0,4510,47,4,0
A7R1OLLU1Z6RA_m4,11/8/2013,16:24:51,lit1p1,47,2,5pun,0,0,4203,58,3,0
ASEDNAEOYVN92_m4,11/8/2013,16:24:51,lit1p1,23,1,7nopun,0,1,4934,64,7,0
A3NI7KS3MIX1SO_m4,11/8/2013,16:24:52,lit1p1,51,2,0pun,0,0,6656,59,1,0
A1EGJ0KJG2QFB4_m4,11/8/2013,16:24:52,lit1p1,51,2,1pun,0,0,4704,74,5,0
A1SGZURHVDM30V_m4,11/8/2013,16:24:53,lit1p1,33,2,5pun,0,0,4231,50,1,0
A3A2IFA1WCMOQT_m4,11/8/2013,16:24:53,lit1p1,41,1,0pun,-2,1,5493,67,1,0
A3T53EN0F7WMRO_m4,11/8/2013,16:24:54,lit1p1,52,2,0pun,0,0,4599,57,2,0
AA7ZQGZUR6V5E_m4,11/8/2013,16:24:54,lit1p1,43,2,7pun,0,0,4637,74,3,0
A2LEY4X3LD8G26_m4,11/8/2013,16:24:54,lit1p1,47,2,6pun,0,0,4628,70,3,0
A28NJNZ3NRZ85T_m4,11/8/2013,16:24:54,lit1p1,38,2,7pun,0,0,5656,65,10,0
A2IF15HGGVM93B_m4,11/8/2013,16:24:56,lit1p1,34,1,7nopun,0,1,5896,73,10,0
